Column 1;Column 2 (V/s);Column 3 (V);Index;Time (s);Potential applied (V);WE(1).Current (A)
;;;62;2338.21826609657;-0.8905029296875;-0.00115570068359375
;;;63;2338.24878409649;-0.890350341796875;-0.001156005859375
;;;64;2338.27930209641;-0.89019775390625;-0.00115570068359375
;;;65;2338.30982009634;-0.890045166015625;-0.00115570068359375
;;;66;2338.34033809626;-0.889892578125;-0.0011566162109375
;;;67;2338.37085609618;-0.889739990234375;-0.00115753173828125
;;;68;2338.4013740961;-0.88958740234375;-0.00115753173828125
;;;69;2338.43189209603;-0.889434814453125;-0.00115631103515625
;;;70;2338.46241009595;-0.8892822265625;-0.001153564453125
;;;71;2338.49292809587;-0.889129638671875;-0.00115203857421875
;;;72;2338.5234460958;-0.88897705078125;-0.00115325927734375
;;;73;2338.55396409572;-0.888824462890625;-0.00115447998046875
;;;74;2338.58448209564;-0.888671875;-0.00115447998046875
;;;75;2338.61500009556;-0.888519287109375;-0.00115386962890625
;;;76;2338.64551809549;-0.88836669921875;-0.00115325927734375
;;;77;2338.67603609541;-0.888214111328125;-0.00115264892578125
;;;78;2338.70655409533;-0.8880615234375;-0.0011517333984375
;;;79;2338.73707209526;-0.887908935546875;-0.00115142822265625
;;;80;2338.76759009518;-0.88775634765625;-0.0011517333984375
;;;81;2338.7981080951;-0.887603759765625;-0.00115264892578125
;;;82;2338.82862609503;-0.887451171875;-0.00115325927734375
;;;83;2338.85914409495;-0.887298583984375;-0.001153564453125
;;;84;2338.88966209487;-0.88714599609375;-0.0011529541015625
;;;85;2338.92018009479;-0.886993408203125;-0.001153564453125
;;;86;2338.95069809472;-0.8868408203125;-0.00115447998046875
;;;87;2338.98121609464;-0.886688232421875;-0.00115447998046875
