Potential applied (V);Time (s);WE(1).Current (A);Index;Current range
-0.850982666015625;453.059425856135;-1.866455078125E-05;321;1 mA
-0.850830078125;453.089943856058;-1.8621826171875E-05;322;1 mA
-0.850677490234375;453.120461855981;-1.83807373046875E-05;323;1 mA
-0.85052490234375;453.150979855904;-1.890869140625E-05;324;1 mA
-0.850372314453125;453.181497855827;-1.89239501953125E-05;325;1 mA
-0.8502197265625;453.21201585575;-1.87408447265625E-05;326;1 mA
-0.850067138671875;453.242533855673;-1.865234375E-05;327;1 mA
-0.84991455078125;453.273051855596;-1.842041015625E-05;328;1 mA
-0.849761962890625;453.303569855519;-1.82098388671875E-05;329;1 mA
-0.849609375;453.334087855441;-1.81060791015625E-05;330;1 mA
-0.849456787109375;453.364605855364;-1.8597412109375E-05;331;1 mA
-0.84930419921875;453.395123855287;-1.8389892578125E-05;332;1 mA
-0.849151611328125;453.42564185521;-1.8505859375E-05;333;1 mA
-0.8489990234375;453.456159855133;-1.8585205078125E-05;334;1 mA
-0.848846435546875;453.486677855056;-1.84600830078125E-05;335;1 mA
-0.84869384765625;453.517195854979;-1.83807373046875E-05;336;1 mA
-0.848541259765625;453.547713854902;-1.82830810546875E-05;337;1 mA
-0.848388671875;453.578231854825;-1.83258056640625E-05;338;1 mA
-0.848236083984375;453.608749854748;-1.827392578125E-05;339;1 mA
-0.84808349609375;453.639267854671;-1.8133544921875E-05;340;1 mA
-0.847930908203125;453.669785854594;-1.82891845703125E-05;341;1 mA
-0.8477783203125;453.700303854517;-1.81732177734375E-05;342;1 mA
-0.847625732421875;453.73082185444;-1.81182861328125E-05;343;1 mA
-0.84747314453125;453.761339854363;-1.8231201171875E-05;344;1 mA
-0.847320556640625;453.791857854286;-1.84234619140625E-05;345;1 mA
-0.84716796875;453.822375854209;-1.82647705078125E-05;346;1 mA
-0.847015380859375;453.852893854132;-1.8170166015625E-05;347;1 mA
-0.84686279296875;453.883411854055;-1.81488037109375E-05;348;1 mA
-0.846710205078125;453.913929853977;-1.8096923828125E-05;349;1 mA
-0.8465576171875;453.9444478539;-1.795654296875E-05;350;1 mA
-0.846405029296875;453.974965853823;-1.79168701171875E-05;351;1 mA
-0.84625244140625;454.005483853746;-1.79534912109375E-05;352;1 mA
-0.846099853515625;454.036001853669;-1.78497314453125E-05;353;1 mA
-0.845947265625;454.066519853592;-1.77947998046875E-05;354;1 mA
-0.845794677734375;454.097037853515;-1.79229736328125E-05;355;1 mA
