Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range;User events
-0.5841064453125;312.269033211596;-2.77801513671875E-05;3;1072;0.0051759630208835;-0.00128811621107161;1 mA;Number of stop crossings from 11 to 7 
-0.589141845703125;312.520803210961;-2.7825927734375E-05;3;1073;0.0051759630208835;-0.00128811621107161;1 mA;
-0.59417724609375;312.772573210325;-2.82196044921875E-05;3;1074;0.0051759630208835;-0.00128811621107161;1 mA;
-0.599212646484375;313.02434320969;-2.8466796875E-05;3;1075;0.0051759630208835;-0.00128811621107161;1 mA;
-0.604248046875;313.276113209054;-2.85308837890625E-05;3;1076;0.0051759630208835;-0.00128811621107161;1 mA;
-0.609283447265625;313.527883208418;-2.88360595703125E-05;3;1077;0.0051759630208835;-0.00128811621107161;1 mA;
-0.61431884765625;313.779653207783;-2.90771484375E-05;3;1078;0.0051759630208835;-0.00128811621107161;1 mA;
-0.619354248046875;314.031423207147;-2.8826904296875E-05;3;1079;0.0051759630208835;-0.00128811621107161;1 mA;
-0.6243896484375;314.283193206511;-2.9052734375E-05;3;1080;0.0051759630208835;-0.00128811621107161;1 mA;
-0.629425048828125;314.534963205876;-2.94769287109375E-05;3;1081;0.0051759630208835;-0.00128811621107161;1 mA;
-0.63446044921875;314.78673320524;-2.9443359375E-05;3;1082;0.0051759630208835;-0.00128811621107161;1 mA;
-0.639495849609375;315.038503204604;-2.947998046875E-05;3;1083;0.0051759630208835;-0.00128811621107161;1 mA;
-0.64453125;315.290273203969;-2.94677734375E-05;3;1084;0.0051759630208835;-0.00128811621107161;1 mA;
-0.649566650390625;315.542043203333;-2.977294921875E-05;3;1085;0.0051759630208835;-0.00128811621107161;1 mA;
-0.65460205078125;315.793813202697;-3.0072021484375E-05;3;1086;0.0051759630208835;-0.00128811621107161;1 mA;
-0.659637451171875;316.045583202062;-3.04656982421875E-05;3;1087;0.0051759630208835;-0.00128811621107161;1 mA;
-0.6646728515625;316.297353201426;-3.08502197265625E-05;3;1088;0.0051759630208835;-0.00128811621107161;1 mA;
-0.669708251953125;316.54912320079;-3.079833984375E-05;3;1089;0.0051759630208835;-0.00128811621107161;1 mA;
-0.67474365234375;316.800893200155;-3.13201904296875E-05;3;1090;0.0051759630208835;-0.00128811621107161;1 mA;
-0.679779052734375;317.052663199519;-3.16864013671875E-05;3;1091;0.0051759630208835;-0.00128811621107161;1 mA;
-0.684814453125;317.304433198883;-3.1756591796875E-05;3;1092;0.0051759630208835;-0.00128811621107161;1 mA;
-0.689849853515625;317.556203198248;-3.192138671875E-05;3;1093;0.0051759630208835;-0.00128811621107161;1 mA;
-0.69488525390625;317.807973197612;-3.238525390625E-05;3;1094;0.0051759630208835;-0.00128811621107161;1 mA;
