Potential applied (V);Time (s);WE(1).Current (A);Index;Current range
-0.020599365234375;373.82995705617;-0.000897216796875;5763;1 mA
-0.02044677734375;373.860475056093;-0.00089508056640625;5764;1 mA
-0.020294189453125;373.890993056016;-0.00089263916015625;5765;1 mA
-0.0201416015625;373.921511055939;-0.00089111328125;5766;1 mA
-0.019989013671875;373.952029055862;-0.0008892822265625;5767;1 mA
-0.01983642578125;373.982547055785;-0.0008880615234375;5768;1 mA
-0.019683837890625;374.013065055708;-0.000887451171875;5769;1 mA
-0.01953125;374.043583055631;-0.00088531494140625;5770;1 mA
-0.019378662109375;374.074101055554;-0.00088226318359375;5771;1 mA
-0.01922607421875;374.104619055477;-0.00087890625;5772;1 mA
-0.019073486328125;374.1351370554;-0.00087677001953125;5773;1 mA
-0.0189208984375;374.165655055323;-0.000875244140625;5774;1 mA
-0.018768310546875;374.196173055245;-0.0008746337890625;5775;1 mA
-0.01861572265625;374.226691055168;-0.00087310791015625;5776;1 mA
-0.018463134765625;374.257209055091;-0.0008709716796875;5777;1 mA
-0.018310546875;374.287727055014;-0.0008685302734375;5778;1 mA
-0.018157958984375;374.318245054937;-0.00086669921875;5779;1 mA
-0.01800537109375;374.34876305486;-0.000865478515625;5780;1 mA
-0.017852783203125;374.379281054783;-0.0008636474609375;5781;1 mA
-0.0177001953125;374.409799054706;-0.00086181640625;5782;1 mA
-0.017547607421875;374.440317054629;-0.0008599853515625;5783;1 mA
-0.01739501953125;374.470835054552;-0.00085845947265625;5784;1 mA
-0.017242431640625;374.501353054475;-0.00085662841796875;5785;1 mA
-0.01708984375;374.531871054398;-0.00085479736328125;5786;1 mA
-0.016937255859375;374.562389054321;-0.00085296630859375;5787;1 mA
-0.01678466796875;374.592907054244;-0.000850830078125;5788;1 mA
-0.016632080078125;374.623425054167;-0.0008489990234375;5789;1 mA
-0.0164794921875;374.65394305409;-0.00084716796875;5790;1 mA
-0.016326904296875;374.684461054013;-0.00084564208984375;5791;1 mA
-0.01617431640625;374.714979053936;-0.0008441162109375;5792;1 mA
-0.016021728515625;374.745497053859;-0.00084197998046875;5793;1 mA
-0.015869140625;374.776015053782;-0.00083953857421875;5794;1 mA
-0.015716552734375;374.806533053704;-0.00083770751953125;5795;1 mA
-0.01556396484375;374.837051053627;-0.00083587646484375;5796;1 mA
-0.015411376953125;374.86756905355;-0.00083343505859375;5797;1 mA
-0.0152587890625;374.898087053473;-0.00083160400390625;5798;1 mA
-0.015106201171875;374.928605053396;-0.000830078125;5799;1 mA
-0.01495361328125;374.959123053319;-0.00082794189453125;5800;1 mA
-0.014801025390625;374.989641053242;-0.00082672119140625;5801;1 mA
-0.0146484375;375.020159053165;-0.0008245849609375;5802;1 mA
-0.014495849609375;375.050677053088;-0.00082305908203125;5803;1 mA
-0.01434326171875;375.081195053011;-0.0008209228515625;5804;1 mA
-0.014190673828125;375.111713052934;-0.00081878662109375;5805;1 mA
-0.0140380859375;375.142231052857;-0.0008172607421875;5806;1 mA
-0.013885498046875;375.17274905278;-0.0008148193359375;5807;1 mA
-0.01373291015625;375.203267052703;-0.0008123779296875;5808;1 mA
-0.013580322265625;375.233785052626;-0.000810546875;5809;1 mA
-0.013427734375;375.264303052549;-0.0008087158203125;5810;1 mA
-0.013275146484375;375.294821052472;-0.00080718994140625;5811;1 mA
-0.01312255859375;375.325339052395;-0.00080596923828125;5812;1 mA
-0.012969970703125;375.355857052318;-0.0008038330078125;5813;1 mA
-0.0128173828125;375.386375052241;-0.000802001953125;5814;1 mA
-0.012664794921875;375.416893052163;-0.00079986572265625;5815;1 mA
-0.01251220703125;375.447411052086;-0.0007977294921875;5816;1 mA
-0.012359619140625;375.477929052009;-0.00079559326171875;5817;1 mA
-0.01220703125;375.508447051932;-0.00079345703125;5818;1 mA
-0.012054443359375;375.538965051855;-0.00079193115234375;5819;1 mA
-0.01190185546875;375.569483051778;-0.000789794921875;5820;1 mA
-0.011749267578125;375.600001051701;-0.00078826904296875;5821;1 mA
-0.0115966796875;375.630519051624;-0.00078582763671875;5822;1 mA
-0.011444091796875;375.661037051547;-0.00078399658203125;5823;1 mA
-0.01129150390625;375.69155505147;-0.0007818603515625;5824;1 mA
-0.011138916015625;375.722073051393;-0.00077972412109375;5825;1 mA
-0.010986328125;375.752591051316;-0.000777587890625;5826;1 mA
-0.010833740234375;375.783109051239;-0.000775146484375;5827;1 mA
-0.01068115234375;375.813627051162;-0.00077301025390625;5828;1 mA
-0.010528564453125;375.844145051085;-0.00077056884765625;5829;1 mA
-0.0103759765625;375.874663051008;-0.00076873779296875;5830;1 mA
-0.010223388671875;375.905181050931;-0.00076629638671875;5831;1 mA
-0.01007080078125;375.935699050854;-0.0007647705078125;5832;1 mA
