Column 1;Column 2 (V/s);Column 3 (V);Index;Time (s);Potential applied (V);WE(1).Current (A)
;;;6455;6925.1820505156;0.084991455078125;-2.6190185546875E-05
;;;6456;6925.21256851552;0.08514404296875;-2.54547119140625E-05
;;;6457;6925.24308651544;0.085296630859375;-2.545166015625E-05
;;;6458;6925.27360451537;0.08544921875;-2.5579833984375E-05
;;;6459;6925.30412251529;0.085601806640625;-2.49969482421875E-05
;;;6460;6925.33464051521;0.08575439453125;-2.41729736328125E-05
;;;6461;6925.36515851513;0.085906982421875;-2.31048583984375E-05
;;;6462;6925.39567651506;0.0860595703125;-2.26806640625E-05
;;;6463;6925.42619451498;0.086212158203125;-2.261962890625E-05
;;;6464;6925.4567125149;0.08636474609375;-2.26776123046875E-05
;;;6465;6925.48723051483;0.086517333984375;-2.2174072265625E-05
;;;6466;6925.51774851475;0.086669921875;-2.113037109375E-05
;;;6467;6925.54826651467;0.086822509765625;-2.0343017578125E-05
;;;6468;6925.57878451459;0.08697509765625;-1.981201171875E-05
;;;6469;6925.60930251452;0.087127685546875;-1.99920654296875E-05
;;;6470;6925.63982051444;0.0872802734375;-1.986083984375E-05
;;;6471;6925.67033851436;0.087432861328125;-1.94549560546875E-05
;;;6472;6925.70085651429;0.08758544921875;-1.845703125E-05
;;;6473;6925.73137451421;0.087738037109375;-1.759033203125E-05
;;;6474;6925.76189251413;0.087890625;-1.7095947265625E-05
;;;6475;6925.79241051406;0.088043212890625;-1.729736328125E-05
;;;6476;6925.82292851398;0.08819580078125;-1.72943115234375E-05
;;;6477;6925.8534465139;0.088348388671875;-1.66748046875E-05
;;;6478;6925.88396451382;0.0885009765625;-1.5753173828125E-05
;;;6479;6925.91448251375;0.088653564453125;-1.49322509765625E-05
;;;6480;6925.94500051367;0.08880615234375;-1.45751953125E-05
;;;6481;6925.97551851359;0.088958740234375;-1.47979736328125E-05
;;;6482;6926.00603651352;0.089111328125;-1.461181640625E-05
;;;6483;6926.03655451344;0.089263916015625;-1.4044189453125E-05
;;;6484;6926.06707251336;0.08941650390625;-1.30462646484375E-05
;;;6485;6926.09759051328;0.089569091796875;-1.239013671875E-05
;;;6486;6926.12810851321;0.0897216796875;-1.2103271484375E-05
;;;6487;6926.15862651313;0.089874267578125;-1.2103271484375E-05
;;;6488;6926.18914451305;0.09002685546875;-1.224365234375E-05
